order_date,order_date_year,order_date_month,order_date_day,pages_visited,order_id,customer_id,tshirt_category,tshirt_price,tshirt_quantity
2016-04-26T00:00:00.000Z,2016,4,26,8,HTS-349243-0002,349243,Hoodie,23.0,1
2016-07-05T00:00:00.000Z,2016,7,5,6,HTS-876400-0003,876400,White T-Shirt M,20.0,3
2016-06-24T00:00:00.000Z,2016,6,24,13,HTS-el0sj8-0003,el0sj8,Hoodie,23.0,2
2016-06-24T00:00:00.000Z,2016,6,24,7,HTS-642059-0004,642059,Hoodie,23.0,2
2016-12-26T00:00:00.000Z,2016,12,26,11,HTS-110886-0002,110886,White T-Shirt M,20.0,1
2016-11-14T00:00:00.000Z,2016,11,14,13,HTS-738086-0005,738086,Black T-Shirt F,17.5,1
2016-06-14T00:00:00.000Z,2016,6,14,10,HTS-820452-0003,820452,Black T-Shirt M,19.0,3
2016-10-09T00:00:00.000Z,2016,10,9,12,HTS-826018-0003,826018,Hoodie,23.0,2
2016-06-20T00:00:00.000Z,2016,6,20,16,HTS-skh6n6-0002,skh6n6,Hoodie,23.0,3
2016-04-04T00:00:00.000Z,2016,4,4,8,HTS-650396-0003,650396,White T-Shirt M,20.0,1
2016-11-17T00:00:00.000Z,2016,11,17,11,HTS-ptju8x-0001,ptju8x,Black T-Shirt M,19.0,1
2016-08-01T00:00:00.000Z,2016,8,1,18,HTS-cxpi6e-0001,cxpi6e,Hoodie,23.0,2
2016-11-30T00:00:00.000Z,2016,11,30,6,HTS-841410-0006,841410,Tennis Shirt,24.0,1
2016-06-17T00:00:00.000Z,2016,6,17,10,HTS-eatcrm-0001,eatcrm,Black T-Shirt M,19.0,1
2016-08-30T00:00:00.000Z,2016,8,30,7,HTS-92qd2r-0002,92qd2r,Tennis Shirt,24.0,1
2016-11-17T00:00:00.000Z,2016,11,17,13,HTS-r3p03z-0001,r3p03z,Hoodie,23.0,1
2016-11-18T00:00:00.000Z,2016,11,18,4,HTS-145049-0005,145049,White T-Shirt F,18.0,4
2016-03-25T00:00:00.000Z,2016,3,25,7,HTS-163607-0003,163607,Hoodie,23.0,2
2016-02-05T00:00:00.000Z,2016,2,5,10,HTS-686959-0004,686959,Black T-Shirt M,19.0,2
2016-06-18T00:00:00.000Z,2016,6,18,9,HTS-571057-0003,571057,Black T-Shirt F,17.5,5
2016-01-14T00:00:00.000Z,2016,1,14,8,HTS-683922-0003,683922,White T-Shirt M,20.0,1
2016-06-12T00:00:00.000Z,2016,6,12,10,HTS-ozl38r-0002,ozl38r,Hoodie,23.0,1
2016-09-26T00:00:00.000Z,2016,9,26,11,HTS-379360-0002,379360,Black T-Shirt F,17.5,1
2016-01-03T00:00:00.000Z,2016,1,3,6,HTS-610738-0003,610738,Hoodie,23.0,3
2016-09-06T00:00:00.000Z,2016,9,6,12,HTS-vokaqe-0002,vokaqe,Black T-Shirt M,19.0,1
2016-10-14T00:00:00.000Z,2016,10,14,8,HTS-888823-0005,888823,Hoodie,23.0,2
2016-05-21T00:00:00.000Z,2016,5,21,15,HTS-5d31oz-0001,5d31oz,Hoodie,23.0,3
2016-10-01T00:00:00.000Z,2016,10,1,8,HTS-pbh4o5-0007,pbh4o5,Black T-Shirt M,19.0,2
2016-04-16T00:00:00.000Z,2016,4,16,13,HTS-549320-0002,549320,Black T-Shirt M,19.0,1
2016-02-16T00:00:00.000Z,2016,2,16,13,HTS-qcozyn-0003,qcozyn,Hoodie,23.0,1
2016-03-23T00:00:00.000Z,2016,3,23,9,HTS-xm6y52-0002,xm6y52,Black T-Shirt F,17.5,1
2016-04-18T00:00:00.000Z,2016,4,18,12,HTS-175607-0002,175607,Hoodie,23.0,1
2016-07-30T00:00:00.000Z,2016,7,30,16,HTS-ytpmwv-0002,ytpmwv,Hoodie,23.0,1
2016-08-17T00:00:00.000Z,2016,8,17,9,HTS-598526-0006,598526,Tennis Shirt,24.0,2
2016-03-18T00:00:00.000Z,2016,3,18,10,HTS-460981-0002,460981,Hoodie,23.0,1
2016-12-10T00:00:00.000Z,2016,12,10,11,HTS-130814-0001,130814,White T-Shirt M,20.0,1
2016-07-11T00:00:00.000Z,2016,7,11,10,HTS-379909-0002,379909,Black T-Shirt M,19.0,2
2016-12-04T00:00:00.000Z,2016,12,4,10,HTS-reqwe9-0001,reqwe9,Hoodie,23.0,1
2016-08-01T00:00:00.000Z,2016,8,1,13,HTS-f2a3ap-0002,f2a3ap,Hoodie,23.0,2
2016-02-15T00:00:00.000Z,2016,2,15,10,HTS-z0n544-0001,z0n544,Hoodie,23.0,13
2016-01-13T00:00:00.000Z,2016,1,13,11,HTS-012324-0002,012324,Hoodie,23.0,1
2016-06-12T00:00:00.000Z,2016,6,12,14,HTS-ff4dsk-0001,ff4dsk,Hoodie,23.0,1
2016-06-09T00:00:00.000Z,2016,6,9,9,HTS-261684-0002,261684,Hoodie,23.0,8
2016-05-17T00:00:00.000Z,2016,5,17,8,HTS-s7dlq4-0003,s7dlq4,White T-Shirt F,18.0,3
2016-01-03T00:00:00.000Z,2016,1,3,9,HTS-904318-0002,904318,Black T-Shirt M,19.0,1
2016-05-23T00:00:00.000Z,2016,5,23,6,HTS-bnse0l-0001,bnse0l,Black T-Shirt F,17.5,16
2016-01-10T00:00:00.000Z,2016,1,10,3,HTS-107274-0004,107274,Hoodie,23.0,1
2016-09-06T00:00:00.000Z,2016,9,6,14,HTS-829383-0003,829383,Hoodie,23.0,3
2016-10-12T00:00:00.000Z,2016,10,12,6,HTS-raysr9-0002,raysr9,White T-Shirt M,20.0,3
2016-11-05T00:00:00.000Z,2016,11,5,10,HTS-364601-0003,364601,Black T-Shirt F,17.5,1
2016-04-27T00:00:00.000Z,2016,4,27,10,HTS-583679-0005,583679,White T-Shirt M,20.0,3
2016-01-05T00:00:00.000Z,2016,1,5,8,HTS-667280-0003,667280,Black T-Shirt M,19.0,1
2016-07-10T00:00:00.000Z,2016,7,10,13,HTS-386307-0002,386307,White T-Shirt M,20.0,1
2016-07-10T00:00:00.000Z,2016,7,10,10,HTS-763824-0002,763824,Black T-Shirt M,19.0,2
2016-06-22T00:00:00.000Z,2016,6,22,17,HTS-1bhyje-0002,1bhyje,Tennis Shirt,24.0,1
2016-02-27T00:00:00.000Z,2016,2,27,14,HTS-909682-0003,909682,Hoodie,23.0,3
2016-06-09T00:00:00.000Z,2016,6,9,15,HTS-433612-0003,433612,Black T-Shirt M,19.0,1
2016-07-04T00:00:00.000Z,2016,7,4,8,HTS-805920-0004,805920,Black T-Shirt F,17.5,3
2016-03-10T00:00:00.000Z,2016,3,10,8,HTS-823369-0003,823369,Black T-Shirt F,17.5,4
2016-02-02T00:00:00.000Z,2016,2,2,11,HTS-792107-0002,792107,Hoodie,23.0,4
2016-03-16T00:00:00.000Z,2016,3,16,10,HTS-524675-0005,524675,White T-Shirt M,20.0,2
2016-02-24T00:00:00.000Z,2016,2,24,9,HTS-vhf95l-0001,vhf95l,White T-Shirt M,20.0,1
2016-11-06T00:00:00.000Z,2016,11,6,11,HTS-cqrq4v-0002,cqrq4v,White T-Shirt M,20.0,3
2016-02-10T00:00:00.000Z,2016,2,10,9,HTS-118081-0003,118081,White T-Shirt F,18.0,3
2016-08-16T00:00:00.000Z,2016,8,16,5,HTS-q37c9m-0001,q37c9m,Black T-Shirt F,17.5,2
2016-06-22T00:00:00.000Z,2016,6,22,7,HTS-131410-0004,131410,Black T-Shirt M,19.0,4
2016-07-23T00:00:00.000Z,2016,7,23,8,HTS-383528-0001,383528,White T-Shirt M,20.0,1
2016-04-28T00:00:00.000Z,2016,4,28,4,HTS-211559-0003,211559,Hoodie,23.0,18
2016-05-08T00:00:00.000Z,2016,5,8,10,HTS-456566-0002,456566,White T-Shirt F,18.0,2
2016-12-20T00:00:00.000Z,2016,12,20,10,HTS-t3b572-0002,t3b572,Hoodie,23.0,1
2016-11-28T00:00:00.000Z,2016,11,28,10,HTS-u2ga4z-0003,u2ga4z,White T-Shirt M,20.0,6
2016-03-04T00:00:00.000Z,2016,3,4,10,HTS-0po9dy-0002,0po9dy,Hoodie,23.0,2
2016-05-24T00:00:00.000Z,2016,5,24,11,HTS-bm4jzj-0003,bm4jzj,Black T-Shirt F,17.5,1
2016-02-16T00:00:00.000Z,2016,2,16,9,HTS-976302-0004,976302,Black T-Shirt F,17.5,6
2016-11-14T00:00:00.000Z,2016,11,14,10,HTS-619554-0004,619554,Black T-Shirt F,17.5,2
2016-07-08T00:00:00.000Z,2016,7,8,7,HTS-385093-0003,385093,White T-Shirt M,20.0,1
2016-10-30T00:00:00.000Z,2016,10,30,5,HTS-646252-0004,646252,White T-Shirt F,18.0,3
2016-06-10T00:00:00.000Z,2016,6,10,11,HTS-iqvx65-0002,iqvx65,Hoodie,23.0,1
2016-07-26T00:00:00.000Z,2016,7,26,11,HTS-555307-0004,555307,Black T-Shirt M,19.0,1
2016-09-18T00:00:00.000Z,2016,9,18,6,HTS-191279-0005,191279,Black T-Shirt M,19.0,3
2016-06-21T00:00:00.000Z,2016,6,21,11,HTS-d2wgii-0001,d2wgii,Black T-Shirt F,17.5,1
2016-08-25T00:00:00.000Z,2016,8,25,8,HTS-278883-0005,278883,Hoodie,23.0,8
2016-01-08T00:00:00.000Z,2016,1,8,10,HTS-avsnjq-0001,avsnjq,Black T-Shirt F,17.5,15
2016-06-21T00:00:00.000Z,2016,6,21,6,HTS-943892-0006,943892,White T-Shirt M,20.0,1
2016-01-14T00:00:00.000Z,2016,1,14,5,HTS-dq7khc-0002,dq7khc,White T-Shirt M,20.0,2
2016-12-09T00:00:00.000Z,2016,12,9,7,HTS-111555-0002,111555,Tennis Shirt,24.0,2
2016-12-08T00:00:00.000Z,2016,12,8,10,HTS-831214-0001,831214,White T-Shirt M,20.0,1
2016-05-06T00:00:00.000Z,2016,5,6,8,HTS-093063-0005,093063,Black T-Shirt M,19.0,1
2016-06-08T00:00:00.000Z,2016,6,8,8,HTS-963374-0001,963374,White T-Shirt M,20.0,1
2016-11-24T00:00:00.000Z,2016,11,24,12,HTS-295454-0001,295454,Hoodie,23.0,1
2016-12-15T00:00:00.000Z,2016,12,15,9,HTS-931674-0004,931674,Hoodie,23.0,1
2016-12-21T00:00:00.000Z,2016,12,21,13,HTS-t7ohy7-0002,t7ohy7,Hoodie,23.0,2
2016-04-24T00:00:00.000Z,2016,4,24,5,HTS-pd88vd-0002,pd88vd,Hoodie,23.0,3
2016-06-18T00:00:00.000Z,2016,6,18,10,HTS-w3tgus-0002,w3tgus,Hoodie,23.0,3
2016-08-10T00:00:00.000Z,2016,8,10,14,HTS-zqkw4y-0001,zqkw4y,White T-Shirt M,20.0,1
2016-10-24T00:00:00.000Z,2016,10,24,11,HTS-is9t71-0002,is9t71,White T-Shirt M,20.0,3
2016-01-28T00:00:00.000Z,2016,1,28,13,HTS-3jy1hl-0001,3jy1hl,Black T-Shirt M,19.0,1
2016-06-19T00:00:00.000Z,2016,6,19,11,HTS-937326-0003,937326,Black T-Shirt F,17.5,1
2016-10-07T00:00:00.000Z,2016,10,7,6,HTS-457956-0006,457956,Hoodie,23.0,2
2016-02-20T00:00:00.000Z,2016,2,20,6,HTS-h4bdgb-0003,h4bdgb,White T-Shirt F,18.0,2
2016-11-18T00:00:00.000Z,2016,11,18,15,HTS-1enlga-0001,1enlga,Black T-Shirt M,19.0,1
2016-10-24T00:00:00.000Z,2016,10,24,9,HTS-nokbky-0002,nokbky,White T-Shirt M,20.0,1
2016-09-21T00:00:00.000Z,2016,9,21,17,HTS-bns04k-0001,bns04k,Black T-Shirt M,19.0,1
2016-07-10T00:00:00.000Z,2016,7,10,8,HTS-164941-0005,164941,Hoodie,23.0,3
2016-07-14T00:00:00.000Z,2016,7,14,6,HTS-682688-0008,682688,White T-Shirt M,20.0,1
2016-03-09T00:00:00.000Z,2016,3,9,19,HTS-xqzv16-0001,xqzv16,Hoodie,23.0,18
2016-11-07T00:00:00.000Z,2016,11,7,2,HTS-160913-0008,160913,Hoodie,23.0,4
2016-08-10T00:00:00.000Z,2016,8,10,12,HTS-076642-0003,076642,White T-Shirt M,20.0,1
2016-06-02T00:00:00.000Z,2016,6,2,11,HTS-nnd8ps-0001,nnd8ps,Black T-Shirt M,19.0,1
2016-11-26T00:00:00.000Z,2016,11,26,8,HTS-327629-0003,327629,White T-Shirt F,18.0,1
2016-02-02T00:00:00.000Z,2016,2,2,9,HTS-190860-0006,190860,Tennis Shirt,24.0,1
2016-02-21T00:00:00.000Z,2016,2,21,9,HTS-283985-0006,283985,Tennis Shirt,24.0,2
2016-03-07T00:00:00.000Z,2016,3,7,13,HTS-224355-0003,224355,Tennis Shirt,24.0,1
2016-03-23T00:00:00.000Z,2016,3,23,9,HTS-389008-0003,389008,Hoodie,23.0,1
2016-07-01T00:00:00.000Z,2016,7,1,9,HTS-192220-0003,192220,White T-Shirt F,18.0,2
2016-05-12T00:00:00.000Z,2016,5,12,8,HTS-273823-0005,273823,Tennis Shirt,24.0,6
2016-07-12T00:00:00.000Z,2016,7,12,15,HTS-e851q6-0002,e851q6,Black T-Shirt M,19.0,2
2016-05-29T00:00:00.000Z,2016,5,29,10,HTS-116471-0006,116471,Black T-Shirt F,17.5,4
2016-03-09T00:00:00.000Z,2016,3,9,7,HTS-5mppej-0001,5mppej,Black T-Shirt F,17.5,4
2016-06-07T00:00:00.000Z,2016,6,7,5,HTS-cc8ik0-0002,cc8ik0,Hoodie,23.0,3
2016-11-23T00:00:00.000Z,2016,11,23,15,HTS-917300-0004,917300,White T-Shirt M,20.0,3
2016-04-03T00:00:00.000Z,2016,4,3,8,HTS-g9l4rr-0004,g9l4rr,Black T-Shirt M,19.0,2
2016-01-06T00:00:00.000Z,2016,1,6,17,HTS-sus79q-0001,sus79q,Hoodie,23.0,1
2016-12-30T00:00:00.000Z,2016,12,30,12,HTS-217154-0003,217154,Black T-Shirt M,19.0,3
2016-09-12T00:00:00.000Z,2016,9,12,5,HTS-233986-0004,233986,White T-Shirt M,20.0,1
2016-08-14T00:00:00.000Z,2016,8,14,2,HTS-981299-0006,981299,White T-Shirt M,20.0,2
2016-03-02T00:00:00.000Z,2016,3,2,11,HTS-845133-0003,845133,White T-Shirt F,18.0,3
2016-09-22T00:00:00.000Z,2016,9,22,18,HTS-200515-0003,200515,White T-Shirt M,20.0,1
2016-01-25T00:00:00.000Z,2016,1,25,11,HTS-bd63s3-0001,bd63s3,Black T-Shirt M,19.0,1
2016-01-09T00:00:00.000Z,2016,1,9,10,HTS-071729-0001,071729,White T-Shirt M,20.0,1
2016-06-22T00:00:00.000Z,2016,6,22,6,HTS-643871-0006,643871,Black T-Shirt M,19.0,3
2016-12-17T00:00:00.000Z,2016,12,17,8,HTS-6c8fpo-0003,6c8fpo,Black T-Shirt M,19.0,2
2016-01-30T00:00:00.000Z,2016,1,30,9,HTS-3elin7-0002,3elin7,White T-Shirt M,20.0,1
2016-09-18T00:00:00.000Z,2016,9,18,15,HTS-284186-0001,284186,Black T-Shirt M,19.0,2
2016-07-23T00:00:00.000Z,2016,7,23,10,HTS-wgj3oe-0002,wgj3oe,Hoodie,23.0,2
2016-03-26T00:00:00.000Z,2016,3,26,8,HTS-192888-0002,192888,White T-Shirt M,20.0,2
2016-05-07T00:00:00.000Z,2016,5,7,13,HTS-736764-0002,736764,Black T-Shirt M,19.0,1
2016-02-29T00:00:00.000Z,2016,2,29,7,HTS-125082-0002,125082,Black T-Shirt F,17.5,22
2016-06-17T00:00:00.000Z,2016,6,17,3,HTS-269567-0012,269567,White T-Shirt M,20.0,1
2016-09-10T00:00:00.000Z,2016,9,10,2,HTS-608238-0003,608238,Black T-Shirt F,17.5,2
2016-05-08T00:00:00.000Z,2016,5,8,9,HTS-894901-0003,894901,White T-Shirt F,18.0,1
2016-09-02T00:00:00.000Z,2016,9,2,6,HTS-971547-0005,971547,White T-Shirt M,20.0,1
2016-07-10T00:00:00.000Z,2016,7,10,14,HTS-248538-0002,248538,White T-Shirt F,18.0,1
2016-06-20T00:00:00.000Z,2016,6,20,10,HTS-924275-0003,924275,Black T-Shirt M,19.0,4
2016-06-01T00:00:00.000Z,2016,6,1,8,HTS-2921dg-0002,2921dg,Hoodie,23.0,2
2016-06-10T00:00:00.000Z,2016,6,10,12,HTS-jsnmpj-0002,jsnmpj,Black T-Shirt F,17.5,2
2016-03-16T00:00:00.000Z,2016,3,16,12,HTS-wwdioe-0001,wwdioe,Hoodie,23.0,1
2016-06-01T00:00:00.000Z,2016,6,1,10,HTS-892611-0003,892611,Black T-Shirt F,17.5,5
2016-09-29T00:00:00.000Z,2016,9,29,7,HTS-242568-0005,242568,White T-Shirt F,18.0,1
2016-07-07T00:00:00.000Z,2016,7,7,16,HTS-2czcm7-0001,2czcm7,Black T-Shirt M,19.0,1
2016-01-06T00:00:00.000Z,2016,1,6,13,HTS-689479-0002,689479,Hoodie,23.0,2
2016-02-07T00:00:00.000Z,2016,2,7,13,HTS-741926-0002,741926,Black T-Shirt M,19.0,18
2016-01-01T00:00:00.000Z,2016,1,1,6,HTS-729558-0004,729558,Tennis Shirt,24.0,2
2016-10-26T00:00:00.000Z,2016,10,26,11,HTS-293055-0003,293055,White T-Shirt M,20.0,2
2016-09-27T00:00:00.000Z,2016,9,27,7,HTS-692946-0003,692946,Hoodie,23.0,1
2016-06-10T00:00:00.000Z,2016,6,10,5,HTS-119434-0006,119434,White T-Shirt M,20.0,2
2016-01-24T00:00:00.000Z,2016,1,24,10,HTS-jrvq5p-0001,jrvq5p,Black T-Shirt F,17.5,3
2016-06-03T00:00:00.000Z,2016,6,3,16,HTS-pr3b1k-0001,pr3b1k,White T-Shirt F,18.0,1
2016-10-07T00:00:00.000Z,2016,10,7,14,HTS-298613-0002,298613,White T-Shirt M,20.0,4
2016-02-08T00:00:00.000Z,2016,2,8,13,HTS-276346-0003,276346,Black T-Shirt M,19.0,1
2016-11-23T00:00:00.000Z,2016,11,23,10,HTS-573934-0003,573934,White T-Shirt F,18.0,22
2016-10-03T00:00:00.000Z,2016,10,3,10,HTS-031197-0001,031197,White T-Shirt F,18.0,1
2016-03-25T00:00:00.000Z,2016,3,25,11,HTS-422368-0001,422368,Hoodie,23.0,1
2016-02-14T00:00:00.000Z,2016,2,14,8,HTS-855435-0004,855435,White T-Shirt F,18.0,1
2016-03-03T00:00:00.000Z,2016,3,3,9,HTS-644662-0003,644662,White T-Shirt F,18.0,1
2016-04-21T00:00:00.000Z,2016,4,21,9,HTS-2ilhd2-0002,2ilhd2,Hoodie,23.0,1
2016-04-08T00:00:00.000Z,2016,4,8,4,HTS-pz0xyz-0002,pz0xyz,Tennis Shirt,24.0,1
2016-02-11T00:00:00.000Z,2016,2,11,9,HTS-fisb0w-0002,fisb0w,Black T-Shirt M,19.0,5
2016-01-02T00:00:00.000Z,2016,1,2,11,HTS-5l804d-0001,5l804d,White T-Shirt F,18.0,3
2016-12-07T00:00:00.000Z,2016,12,7,7,HTS-953494-0003,953494,Black T-Shirt M,19.0,4
2016-11-29T00:00:00.000Z,2016,11,29,8,HTS-770959-0002,770959,Hoodie,23.0,1
2016-11-24T00:00:00.000Z,2016,11,24,9,HTS-891879-0003,891879,White T-Shirt F,18.0,3
2016-11-07T00:00:00.000Z,2016,11,7,11,HTS-939101-0004,939101,Black T-Shirt M,19.0,1
2016-02-17T00:00:00.000Z,2016,2,17,4,HTS-920538-0004,920538,Black T-Shirt M,19.0,2
2016-11-22T00:00:00.000Z,2016,11,22,10,HTS-042473-0003,042473,Hoodie,23.0,1
2016-01-14T00:00:00.000Z,2016,1,14,9,HTS-nt2nht-0001,nt2nht,White T-Shirt M,20.0,1
2016-11-25T00:00:00.000Z,2016,11,25,7,HTS-070935-0003,070935,Hoodie,23.0,2
2016-02-15T00:00:00.000Z,2016,2,15,15,HTS-070592-0002,070592,Tennis Shirt,24.0,1
2016-06-14T00:00:00.000Z,2016,6,14,14,HTS-706289-0002,706289,Hoodie,23.0,2
2016-07-31T00:00:00.000Z,2016,7,31,12,HTS-940231-0003,940231,Hoodie,23.0,2
2016-02-20T00:00:00.000Z,2016,2,20,14,HTS-b6y81o-0001,b6y81o,Black T-Shirt F,17.5,1
2016-01-01T00:00:00.000Z,2016,1,1,14,HTS-wj6nxt-0001,wj6nxt,Tennis Shirt,24.0,1
2016-11-18T00:00:00.000Z,2016,11,18,6,HTS-u9ctjw-0001,u9ctjw,White T-Shirt F,18.0,1
2016-02-02T00:00:00.000Z,2016,2,2,11,HTS-lv9jvo-0001,lv9jvo,Hoodie,23.0,19
2016-04-18T00:00:00.000Z,2016,4,18,6,HTS-r9jo9c-0001,r9jo9c,White T-Shirt F,18.0,2
2016-07-03T00:00:00.000Z,2016,7,3,4,HTS-566502-0007,566502,Black T-Shirt M,19.0,1
2016-07-17T00:00:00.000Z,2016,7,17,15,HTS-tx26zb-0002,tx26zb,White T-Shirt F,18.0,11
2016-09-08T00:00:00.000Z,2016,9,8,10,HTS-403727-0004,403727,Black T-Shirt F,17.5,19
2016-12-15T00:00:00.000Z,2016,12,15,12,HTS-801138-0001,801138,Hoodie,23.0,1
2016-06-25T00:00:00.000Z,2016,6,25,11,HTS-iy8ymz-0002,iy8ymz,Tennis Shirt,24.0,2
2016-03-14T00:00:00.000Z,2016,3,14,8,HTS-427803-0003,427803,Black T-Shirt M,19.0,2
2016-03-27T00:00:00.000Z,2016,3,27,11,HTS-085344-0001,085344,White T-Shirt M,20.0,2
2016-04-27T00:00:00.000Z,2016,4,27,13,HTS-201567-0003,201567,Hoodie,23.0,1
2016-08-21T00:00:00.000Z,2016,8,21,8,HTS-69p0ld-0002,69p0ld,White T-Shirt F,18.0,2
2016-02-26T00:00:00.000Z,2016,2,26,12,HTS-ncelx4-0003,ncelx4,Hoodie,23.0,1
2016-03-24T00:00:00.000Z,2016,3,24,8,HTS-392309-0004,392309,Black T-Shirt M,19.0,3
2016-02-24T00:00:00.000Z,2016,2,24,14,HTS-678582-0003,678582,Black T-Shirt M,19.0,1
2016-12-14T00:00:00.000Z,2016,12,14,10,HTS-9vxo7i-0002,9vxo7i,Tennis Shirt,24.0,1
2016-06-03T00:00:00.000Z,2016,6,3,20,HTS-090671-0001,090671,Hoodie,23.0,1
2016-03-17T00:00:00.000Z,2016,3,17,11,HTS-663554-0003,663554,White T-Shirt M,20.0,10
2016-05-09T00:00:00.000Z,2016,5,9,10,HTS-727927-0003,727927,Black T-Shirt F,17.5,1
2016-09-21T00:00:00.000Z,2016,9,21,7,HTS-ls9t52-0003,ls9t52,Hoodie,23.0,2
2016-06-23T00:00:00.000Z,2016,6,23,6,HTS-704569-0004,704569,White T-Shirt M,20.0,2
2016-09-05T00:00:00.000Z,2016,9,5,11,HTS-kqh0uq-0002,kqh0uq,Hoodie,23.0,2
2016-02-29T00:00:00.000Z,2016,2,29,9,HTS-247612-0001,247612,Black T-Shirt M,19.0,4
2016-12-04T00:00:00.000Z,2016,12,4,7,HTS-3x9h7a-0003,3x9h7a,White T-Shirt M,20.0,1
2016-03-21T00:00:00.000Z,2016,3,21,6,HTS-738982-0003,738982,White T-Shirt M,20.0,3
2016-07-31T00:00:00.000Z,2016,7,31,11,HTS-212107-0002,212107,Tennis Shirt,24.0,2
2016-04-27T00:00:00.000Z,2016,4,27,9,HTS-153166-0001,153166,White T-Shirt F,18.0,1
2016-05-08T00:00:00.000Z,2016,5,8,13,HTS-1umqf9-0002,1umqf9,Hoodie,23.0,2
2016-08-05T00:00:00.000Z,2016,8,5,7,HTS-ao40kh-0002,ao40kh,Hoodie,23.0,2
2016-03-18T00:00:00.000Z,2016,3,18,11,HTS-otmplo-0002,otmplo,Black T-Shirt F,17.5,3
2016-04-06T00:00:00.000Z,2016,4,6,5,HTS-891310-0004,891310,White T-Shirt M,20.0,1
2016-07-09T00:00:00.000Z,2016,7,9,6,HTS-qhcwcw-0002,qhcwcw,White T-Shirt F,18.0,1
2016-03-25T00:00:00.000Z,2016,3,25,12,HTS-235736-0003,235736,Tennis Shirt,24.0,2
2016-03-13T00:00:00.000Z,2016,3,13,14,HTS-949107-0002,949107,Black T-Shirt M,19.0,1
2016-02-25T00:00:00.000Z,2016,2,25,11,HTS-216394-0003,216394,Hoodie,23.0,8
2016-12-21T00:00:00.000Z,2016,12,21,6,HTS-2uajnf-0003,2uajnf,Black T-Shirt M,19.0,6
2016-04-17T00:00:00.000Z,2016,4,17,11,HTS-690064-0002,690064,Hoodie,23.0,3
2016-02-01T00:00:00.000Z,2016,2,1,8,HTS-941443-0004,941443,White T-Shirt F,18.0,3
2016-04-20T00:00:00.000Z,2016,4,20,15,HTS-442214-0003,442214,Hoodie,23.0,1
2016-05-14T00:00:00.000Z,2016,5,14,5,HTS-684622-0004,684622,White T-Shirt M,20.0,3
2016-10-25T00:00:00.000Z,2016,10,25,15,HTS-061194-0001,061194,White T-Shirt M,20.0,1
2016-06-22T00:00:00.000Z,2016,6,22,10,HTS-qwjp0r-0001,qwjp0r,Hoodie,23.0,1
2016-05-30T00:00:00.000Z,2016,5,30,12,HTS-429801-0004,429801,Black T-Shirt M,19.0,2
2016-02-09T00:00:00.000Z,2016,2,9,9,HTS-s1ndn1-0001,s1ndn1,Black T-Shirt M,19.0,1
2016-08-31T00:00:00.000Z,2016,8,31,7,HTS-896383-0005,896383,White T-Shirt M,20.0,4
2016-10-26T00:00:00.000Z,2016,10,26,10,HTS-c8m0om-0002,c8m0om,Black T-Shirt F,17.5,4
2016-02-06T00:00:00.000Z,2016,2,6,17,HTS-381374-0001,381374,Black T-Shirt F,17.5,1
2016-10-24T00:00:00.000Z,2016,10,24,9,HTS-995959-0004,995959,White T-Shirt F,18.0,1
2016-03-04T00:00:00.000Z,2016,3,4,16,HTS-926017-0003,926017,Hoodie,23.0,3
2016-12-17T00:00:00.000Z,2016,12,17,10,HTS-8yg4m5-0002,8yg4m5,White T-Shirt M,20.0,3
2016-04-17T00:00:00.000Z,2016,4,17,4,HTS-adle36-0001,adle36,White T-Shirt F,18.0,1
2016-03-27T00:00:00.000Z,2016,3,27,7,HTS-449619-0003,449619,Black T-Shirt M,19.0,4
2016-09-15T00:00:00.000Z,2016,9,15,7,HTS-967013-0006,967013,Hoodie,23.0,3
2016-05-08T00:00:00.000Z,2016,5,8,11,HTS-482847-0003,482847,White T-Shirt F,18.0,1
2016-04-01T00:00:00.000Z,2016,4,1,16,HTS-icimmi-0001,icimmi,White T-Shirt M,20.0,1
2016-07-12T00:00:00.000Z,2016,7,12,8,HTS-2sngnl-0002,2sngnl,White T-Shirt M,20.0,2
2016-06-10T00:00:00.000Z,2016,6,10,7,HTS-942016-0002,942016,Black T-Shirt M,19.0,2
2016-07-08T00:00:00.000Z,2016,7,8,12,HTS-115563-0004,115563,Tennis Shirt,24.0,1
2016-02-22T00:00:00.000Z,2016,2,22,15,HTS-527465-0001,527465,White T-Shirt M,20.0,1
2016-10-11T00:00:00.000Z,2016,10,11,13,HTS-512694-0003,512694,White T-Shirt M,20.0,1
2016-09-20T00:00:00.000Z,2016,9,20,8,HTS-518434-0004,518434,Tennis Shirt,24.0,1
2016-10-06T00:00:00.000Z,2016,10,6,10,HTS-035516-0002,035516,White T-Shirt F,18.0,2
2016-03-20T00:00:00.000Z,2016,3,20,12,HTS-478464-0001,478464,Black T-Shirt M,19.0,1
2016-09-27T00:00:00.000Z,2016,9,27,5,HTS-910971-0005,910971,Hoodie,23.0,3
2016-10-27T00:00:00.000Z,2016,10,27,10,HTS-725259-0004,725259,White T-Shirt M,20.0,2
2016-06-28T00:00:00.000Z,2016,6,28,10,HTS-0dc30m-0002,0dc30m,Black T-Shirt F,17.5,1
2016-05-20T00:00:00.000Z,2016,5,20,12,HTS-591821-0001,591821,Black T-Shirt M,19.0,1
